x,y,z
-1.09171398943139,-0.00577940411352544,0.281827803782993
-1.04845868669199,-0.00677051912152749,0.291367764118215
-1.00199504282712,-0.00535677978810734,0.303417210297755
-0.949077855465026,-0.000857500494398552,0.314540857635887
-0.897104429256145,-0.00298443633387239,0.32543864421027
-0.850151879180057,-0.000500728547590053,0.332690786051897
-0.804530005208271,0.000288137117766392,0.341132456341973
-0.754455099036489,-0.000787280624138983,0.35178484099926
-0.702749386284584,-0.0104732978823246,0.359653804051612
-0.654424633458979,-0.00762785478585985,0.365972344706037
-0.607026668391834,-0.00960280632935258,0.370562013325768
-0.561121879125687,-0.0082634861436975,0.373096521124921
-0.51706609405658,-0.0123631737702397,0.37933461240236
-0.467533132681196,-0.00943934317146781,0.383115605505527
-0.418978679195022,-0.011482917774497,0.38496827198397
-0.377040868594672,0.00138198108513351,0.383194970726119
-0.329678660860684,0.000112496955203323,0.38363023580786
-0.283651112625399,0.00645944204264122,0.383893683284804
-0.239859494389027,-0.0128124585978742,0.387899788791283
-0.192179593039559,0.00220205565117223,0.382957481450688
-0.148791453199068,0.000513829367425019,0.383059812007272
-0.101290065103274,-0.00191552685157411,0.384160084507179
-0.0560392415262724,-0.00425466913919115,0.379665010263941
-0.0174536976845514,0.00959410700750363,0.373086676235196
0.0223157874090538,-0.00136317142781328,0.374162944815697
0.0692055846467331,-0.000333109316902262,0.372107978510149
0.113382596948545,0.00852324673761617,0.365090809975329
0.157628471712237,0.0159359414379645,0.356917212290858
0.197391096357908,0.0181014677212208,0.353192620103091
0.240964672383168,0.0165508428911456,0.345914538575136
0.280738687710142,0.0249418518626193,0.338795320756545
0.324609576703038,0.040620634080933,0.330839149400447
0.366310878933241,0.0460111741986064,0.318509852545941
0.406315290138186,0.0535872705889663,0.309666194282115
0.449439753362563,0.058209339395094,0.29897146332391
0.487306071942206,0.0624823847684335,0.288707730204107
0.528870082439743,0.0757878919289516,0.277897547224736
0.564636854907262,0.0723139990880109,0.266557979929546
0.604280845798236,0.0816121362135467,0.254215650093509
0.644593050852568,0.0883263510232231,0.238959348258014
0.682037401458508,0.101353679059878,0.224912190337171
0.720268159802157,0.107379838488371,0.211038403656814
0.758653707762151,0.114069272425759,0.194168639741875
0.798091359821169,0.116515624208261,0.177849023759
0.835323919138952,0.126207982324895,0.163026555908992
0.874815589313732,0.136520605936322,0.145078914217864
0.912238075552496,0.159198365743018,0.126347064290223
0.947683296492418,0.1569669845841,0.108438770716311
0.985191643284215,0.161256064036986,0.0901311470781272
1.02097114548439,0.167871725683619,0.0698009071678613
1.05882491415097,0.186970113586483,0.052592291634086
1.09183694518196,0.195906672225754,0.0464814270990315
1.1144506727579,0.201680302022377,0.0642090427269308
1.14597821863533,0.221928125825665,0.0800296487629081
1.17329869116235,0.228800266601943,0.101366231594422
1.19260117370053,0.236746646743664,0.118728485438098
1.21792312244185,0.243698557377545,0.134102337341987
1.24523557748758,0.253781243284717,0.150778290204956
1.26970302975578,0.259676410364539,0.161768310087288
1.29247217201536,0.268758597709642,0.179142327974251
1.31393926823997,0.276637169127475,0.19031855950716
1.34256407835989,0.289043531658262,0.207524176118322
1.36747343422001,0.294327299123056,0.218812387939386
1.38788481978029,0.296875653822366,0.23119101760781
1.41419115794054,0.313762026328273,0.238302910007978
1.43630152984635,0.320571587568312,0.248593441751866
1.46137263833728,0.332905397012515,0.258093818354615
1.48386540981453,0.339091443833084,0.267255502690666
1.50921094773833,0.351332145314527,0.276918261667848
1.52898549404771,0.352191495444494,0.283282937231389
1.55325396877276,0.366510841006227,0.287370148837217
1.57461457985246,0.368410804243018,0.292885874906395
1.59903720248969,0.386237447811961,0.298114913444856
1.61881533677583,0.388175970760048,0.302798533196225
1.64717583829433,0.403511940577319,0.308143875812427
1.66660591600106,0.40974899759982,0.309425295175204
1.69120629101757,0.421761914518208,0.310892528384462
1.71063160566544,0.428893942266739,0.315199345021152
1.73368829282395,0.435971962136095,0.314878870590719
1.75485562717625,0.445506789571422,0.316498640069098
1.7798469381411,0.452979597519539,0.313248158544754
1.80212769642901,0.463989069137306,0.314226351953555
1.82527459385176,0.474601493995641,0.313279051793568
